,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,PorchSF
381,20.0,FV,60.0,7200.0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,1293.0,GasA,Ex,Y,SBrkr,0.0,1301.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,572.0,TA,Y,216.0,NA,NA,0.0,8.0,2006.0,New,Partial,2594.0,121.0
545,50.0,RL,67.0,13837.0,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7.0,5.0,1988.0,1988.0,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,0.0,GasA,Gd,Y,SBrkr,0.0,2183.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,0.0,NA,Attchd,1988.0,Unf,3.0,786.0,TA,Y,0.0,NA,NA,0.0,2.0,2006.0,WD,Normal,3387.0,0.0
568,50.0,RL,79.0,12327.0,IR1,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8.0,8.0,1983.0,2009.0,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,55.0,GasA,Ex,Y,SBrkr,0.0,2132.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,5.0,Min2,1.0,Gd,BuiltIn,1983.0,Fin,2.0,612.0,TA,Y,349.0,NA,NA,0.0,9.0,2009.0,WD,Normal,3628.0,40.0
102,90.0,RL,64.0,7018.0,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5.0,5.0,1979.0,1979.0,HdBoard,None,0.0,TA,Fa,Slab,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,0.0,1535.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Typ,0.0,NA,Attchd,1979.0,Unf,2.0,410.0,TA,Y,0.0,NA,NA,0.0,6.0,2009.0,WD,Alloca,1535.0,0.0
908,20.0,RL,67.0,8885.0,IR1,Low,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5.0,5.0,1983.0,1983.0,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,239.0,GasA,TA,Y,SBrkr,0.0,902.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Attchd,1983.0,Unf,2.0,484.0,TA,Y,164.0,MnPrv,NA,0.0,6.0,2006.0,WD,Normal,1766.0,0.0
304,75.0,RM,87.0,18386.0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7.0,9.0,1880.0,2002.0,CemntBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,1470.0,GasA,Ex,Y,SBrkr,0.0,3493.0,0.0,0.0,3.0,0.0,3.0,1.0,Gd,10.0,Typ,1.0,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,Y,302.0,NA,NA,0.0,5.0,2008.0,WD,Normal,4963.0,0.0
1415,120.0,RL,51.0,3635.0,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2007.0,2007.0,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,398.0,GasA,Ex,Y,SBrkr,0.0,1569.0,0.0,1.0,2.0,0.0,1.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2007.0,RFn,3.0,660.0,TA,Y,143.0,NA,NA,0.0,5.0,2009.0,WD,Normal,2955.0,20.0
1014,20.0,RL,60.0,11664.0,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6.0,5.0,1948.0,1950.0,MetalSd,BrkFace,206.0,TA,TA,CBlock,TA,Fa,No,BLQ,746.0,GasA,TA,Y,SBrkr,0.0,1082.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1948.0,Unf,1.0,240.0,TA,Y,0.0,NA,NA,0.0,11.0,2007.0,WD,Normal,2164.0,130.0
1392,85.0,RL,68.0,7838.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5.0,5.0,1967.0,1967.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,95.0,GasA,TA,Y,SBrkr,0.0,900.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1967.0,RFn,1.0,288.0,TA,Y,175.0,MnWw,NA,0.0,12.0,2006.0,WD,Normal,1764.0,144.0
1442,60.0,FV,85.0,11003.0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10.0,5.0,2008.0,2008.0,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Av,GLQ,252.0,GasA,Ex,Y,SBrkr,0.0,2007.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Ex,Attchd,2008.0,Fin,3.0,812.0,TA,Y,168.0,NA,NA,0.0,4.0,2009.0,WD,Normal,3024.0,52.0
392,20.0,RL,67.0,8339.0,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1959.0,1959.0,MetalSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,0.0,882.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Attchd,1959.0,RFn,1.0,294.0,TA,Y,0.0,MnPrv,Shed,1200.0,7.0,2007.0,WD,Normal,882.0,0.0
587,85.0,RL,74.0,8740.0,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5.0,6.0,1982.0,1982.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,168.0,GasA,TA,Y,SBrkr,0.0,860.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Detchd,1996.0,Unf,2.0,528.0,TA,Y,0.0,NA,NA,0.0,7.0,2009.0,WD,Normal,1700.0,0.0
1000,20.0,RL,74.0,10206.0,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3.0,3.0,1952.0,1952.0,BrkComm,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,GasW,Fa,N,FuseF,0.0,944.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,4.0,Min1,0.0,NA,Detchd,1956.0,Unf,2.0,528.0,Fa,Y,0.0,NA,NA,0.0,7.0,2009.0,WD,Normal,944.0,0.0
245,20.0,RL,80.0,10400.0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1988.0,1988.0,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,916.0,GasA,Gd,Y,SBrkr,0.0,1872.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1988.0,Fin,2.0,604.0,TA,Y,197.0,NA,NA,0.0,6.0,2006.0,WD,Normal,3717.0,39.0
1012,70.0,RL,55.0,10592.0,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6.0,7.0,1923.0,1996.0,Wd Sdng,None,0.0,TA,Gd,PConc,TA,Fa,No,Unf,602.0,GasA,TA,Y,SBrkr,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,TA,Detchd,1923.0,Unf,1.0,180.0,TA,Y,96.0,NA,NA,0.0,8.0,2007.0,WD,Normal,2104.0,165.0
202,50.0,RL,50.0,7000.0,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6.0,6.0,1924.0,1950.0,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,0.0,GasA,Gd,Y,SBrkr,0.0,1310.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,6.0,Min1,0.0,NA,Attchd,1924.0,Unf,1.0,398.0,TA,Y,0.0,NA,NA,0.0,5.0,2006.0,COD,Normal,1927.0,126.0
741,20.0,RL,65.0,6768.0,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6.0,8.0,1961.0,1996.0,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,80.0,GasA,Gd,Y,SBrkr,0.0,912.0,1.0,1.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,NA,Detchd,1962.0,Unf,1.0,288.0,TA,Y,168.0,GdPrv,NA,0.0,5.0,2008.0,WD,Normal,1824.0,0.0
361,50.0,RL,67.0,9144.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1940.0,1982.0,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,484.0,GasA,Gd,Y,SBrkr,0.0,1505.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,0.0,NA,Detchd,1940.0,Unf,1.0,240.0,TA,N,0.0,NA,NA,0.0,7.0,2008.0,WD,Normal,2388.0,0.0
284,120.0,RL,50.0,8012.0,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6.0,5.0,1992.0,1992.0,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1145.0,GasA,Gd,Y,SBrkr,0.0,1575.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,NA,Attchd,1992.0,RFn,2.0,529.0,TA,Y,0.0,NA,NA,0.0,7.0,2007.0,WD,Normal,3150.0,52.0
847,20.0,RL,36.0,15523.0,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1972.0,1972.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,404.0,GasA,Ex,Y,SBrkr,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1972.0,Unf,1.0,338.0,TA,Y,0.0,NA,NA,0.0,8.0,2009.0,WD,Normal,1728.0,0.0
495,30.0,C (all),60.0,7879.0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,5.0,1920.0,1950.0,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,225.0,GasA,TA,N,FuseA,0.0,720.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,NA,1980.0,NA,0.0,0.0,NA,N,0.0,GdWo,NA,0.0,11.0,2009.0,WD,Abnorml,1440.0,638.0
1334,160.0,RM,24.0,2368.0,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5.0,6.0,1970.0,1970.0,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,0.0,GasA,TA,Y,SBrkr,0.0,1365.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Min1,0.0,NA,Attchd,1970.0,Unf,2.0,440.0,TA,Y,0.0,NA,NA,0.0,5.0,2009.0,WD,Normal,2130.0,36.0
890,50.0,RL,60.0,8064.0,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5.0,7.0,1949.0,2006.0,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,672.0,GasA,Ex,Y,SBrkr,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Detchd,2003.0,Unf,2.0,576.0,TA,Y,0.0,MnPrv,Shed,2000.0,7.0,2007.0,WD,Normal,1596.0,0.0
757,60.0,RL,67.0,11616.0,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.0,5.0,1978.0,1978.0,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,234.0,GasA,TA,Y,SBrkr,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1978.0,Fin,2.0,440.0,TA,Y,335.0,GdPrv,NA,0.0,4.0,2010.0,WD,Abnorml,2058.0,0.0
43,20.0,RL,67.0,9200.0,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1975.0,1980.0,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,167.0,GasA,TA,Y,SBrkr,0.0,938.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NA,Detchd,1977.0,Unf,1.0,308.0,TA,Y,145.0,MnPrv,NA,0.0,7.0,2008.0,WD,Normal,1876.0,0.0
607,20.0,RL,78.0,7800.0,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,2Story,5.0,8.0,1948.0,2002.0,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,293.0,GasA,Ex,Y,SBrkr,0.0,2008.0,1.0,0.0,3.0,0.0,3.0,1.0,Ex,8.0,Typ,0.0,NA,Attchd,1948.0,Unf,1.0,230.0,TA,Y,103.0,NA,NA,0.0,8.0,2006.0,WD,Normal,2904.0,0.0
1024,20.0,RL,67.0,15498.0,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,6.0,1976.0,1976.0,Stone,None,0.0,Gd,TA,CBlock,Gd,TA,Av,ALQ,0.0,GasA,TA,Y,SBrkr,0.0,2898.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,10.0,Typ,1.0,Gd,Attchd,1976.0,Fin,2.0,665.0,TA,Y,0.0,NA,NA,0.0,5.0,2008.0,COD,Abnorml,4463.0,246.0
1348,20.0,RL,67.0,16196.0,IR3,Low,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,1998.0,1998.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,39.0,GasA,Ex,Y,SBrkr,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,Fa,Attchd,1998.0,RFn,2.0,514.0,TA,Y,402.0,NA,NA,0.0,8.0,2007.0,WD,Normal,2976.0,25.0
1251,120.0,RL,67.0,3136.0,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2003.0,2003.0,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,1405.0,GasA,Ex,Y,SBrkr,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,Y,148.0,NA,NA,0.0,3.0,2006.0,WD,Normal,2810.0,36.0
1139,30.0,RL,98.0,8731.0,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5.0,5.0,1920.0,1950.0,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,270.0,GasA,TA,Y,SBrkr,0.0,1167.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Maj1,1.0,Gd,Detchd,1972.0,Unf,2.0,495.0,TA,Y,0.0,NA,NA,0.0,5.0,2007.0,WD,Normal,2082.0,342.0
733,20.0,RL,80.0,10000.0,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,6.0,1961.0,1983.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,270.0,GasA,Ex,Y,SBrkr,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1961.0,RFn,1.0,264.0,TA,Y,165.0,GdWo,Shed,400.0,3.0,2009.0,WD,Normal,2008.0,0.0
880,20.0,RL,60.0,7024.0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,2005.0,2006.0,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,110.0,GasA,Gd,Y,SBrkr,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,NA,Attchd,2005.0,Fin,2.0,450.0,TA,Y,0.0,NA,NA,0.0,6.0,2007.0,WD,Normal,2180.0,49.0
781,60.0,RL,65.0,7153.0,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,5.0,1992.0,1992.0,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,374.0,GasA,Ex,Y,SBrkr,0.0,1603.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,1992.0,RFn,2.0,484.0,TA,Y,0.0,NA,NA,0.0,7.0,2006.0,WD,Normal,2364.0,124.0
915,160.0,RM,21.0,2001.0,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4.0,5.0,1970.0,1970.0,CemntBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,546.0,GasA,Fa,Y,SBrkr,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1970.0,Unf,1.0,286.0,TA,Y,0.0,NA,NA,0.0,1.0,2007.0,WD,Normal,1638.0,0.0
1365,60.0,FV,67.0,7500.0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2000.0,2000.0,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,GasA,Ex,Y,SBrkr,0.0,1674.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,NA,Attchd,2000.0,RFn,2.0,663.0,TA,Y,0.0,NA,NA,0.0,1.0,2010.0,WD,Normal,2488.0,96.0
318,60.0,RL,90.0,9900.0,Reg,Low,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,1993.0,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,360.0,GasA,Ex,Y,SBrkr,0.0,2646.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1993.0,RFn,3.0,656.0,TA,Y,340.0,NA,NA,0.0,4.0,2009.0,WD,Normal,3993.0,204.0
363,160.0,RM,21.0,1680.0,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,8.0,1972.0,2007.0,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,321.0,GasA,Gd,Y,SBrkr,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,Y,250.0,NA,NA,0.0,5.0,2009.0,WD,Normal,1470.0,0.0
601,50.0,RM,50.0,9000.0,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1937.0,1950.0,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,780.0,GasA,TA,Y,SBrkr,0.0,1375.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Detchd,1979.0,Unf,1.0,544.0,TA,P,0.0,NA,NA,0.0,12.0,2007.0,WD,Normal,2155.0,288.0
66,20.0,RL,67.0,19900.0,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7.0,5.0,1970.0,1989.0,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1035.0,GasA,TA,Y,SBrkr,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Min1,1.0,Gd,Attchd,1970.0,RFn,2.0,576.0,TA,Y,301.0,NA,NA,0.0,7.0,2010.0,WD,Normal,4154.0,0.0
296,50.0,RM,75.0,13710.0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1950.0,1950.0,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,GasA,TA,Y,FuseA,0.0,1558.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,6.0,Typ,0.0,NA,Attchd,1950.0,Unf,1.0,282.0,TA,Y,289.0,MnPrv,NA,0.0,6.0,2007.0,WD,Normal,2468.0,0.0
636,30.0,RM,51.0,6120.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2.0,3.0,1936.0,1950.0,AsbShng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,264.0,Grav,Fa,N,FuseA,0.0,800.0,0.0,0.0,1.0,0.0,1.0,1.0,Fa,4.0,Maj1,1.0,Po,NA,1980.0,NA,0.0,0.0,NA,N,0.0,NA,NA,0.0,1.0,2009.0,ConLw,Normal,1064.0,0.0
461,70.0,RL,60.0,7200.0,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7.0,9.0,1936.0,2007.0,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,0.0,GasA,Ex,Y,SBrkr,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NA,Detchd,1971.0,RFn,2.0,576.0,TA,Y,256.0,MnPrv,NA,0.0,4.0,2009.0,WD,Normal,1695.0,0.0
1044,20.0,RL,80.0,9600.0,Reg,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8.0,5.0,1981.0,1981.0,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1420.0,GasA,TA,Y,SBrkr,0.0,2524.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1981.0,Fin,2.0,542.0,TA,Y,474.0,MnPrv,NA,0.0,7.0,2009.0,WD,Normal,5048.0,120.0
1155,20.0,RL,90.0,10768.0,IR1,Lvl,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5.0,8.0,1976.0,2004.0,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,280.0,GasA,TA,Y,SBrkr,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Fa,Attchd,1976.0,RFn,2.0,528.0,TA,Y,0.0,NA,NA,0.0,7.0,2007.0,WD,Normal,2874.0,201.0
467,70.0,RL,79.0,9480.0,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5.0,7.0,1942.0,1995.0,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,342.0,GasA,Ex,Y,SBrkr,0.0,1644.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,Typ,2.0,Gd,Attchd,1942.0,Unf,1.0,312.0,TA,Y,168.0,NA,NA,0.0,6.0,2007.0,WD,Normal,2372.0,0.0
422,20.0,RL,100.0,21750.0,Reg,HLS,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,988.0,GasA,Ex,Y,FuseA,0.0,988.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NA,Attchd,1954.0,RFn,2.0,520.0,TA,N,0.0,NA,NA,0.0,2.0,2008.0,WD,Normal,1976.0,0.0
919,20.0,RL,87.0,11029.0,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,8.0,1958.0,2002.0,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,245.0,GasA,Ex,Y,SBrkr,0.0,1414.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,TA,Attchd,1990.0,Unf,2.0,601.0,TA,Y,0.0,NA,NA,0.0,5.0,2008.0,WD,Normal,2598.0,241.0
116,20.0,RL,67.0,11616.0,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1962.0,1962.0,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,252.0,GasA,TA,Y,SBrkr,0.0,1092.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1962.0,Unf,1.0,288.0,TA,Y,0.0,NA,NA,0.0,9.0,2009.0,WD,Normal,2184.0,164.0
1186,190.0,RL,107.0,10615.0,IR1,Bnk,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3.0,5.0,1900.0,1970.0,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,538.0,GasA,TA,Y,SBrkr,0.0,1699.0,1.0,0.0,2.0,0.0,3.0,2.0,TA,7.0,Typ,0.0,NA,CarPort,1920.0,Unf,2.0,420.0,Fa,Y,0.0,NA,NA,0.0,8.0,2009.0,WD,Abnorml,2677.0,74.0
727,20.0,RL,64.0,7314.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,508.0,GasA,Ex,Y,SBrkr,0.0,1232.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,NA,Attchd,2007.0,RFn,2.0,632.0,TA,Y,132.0,NA,NA,0.0,2.0,2009.0,WD,Normal,2464.0,0.0
1218,50.0,RM,52.0,6240.0,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1947.0,1950.0,AsbShng,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,GasA,Gd,N,SBrkr,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,3.0,Typ,0.0,NA,NA,1980.0,NA,0.0,0.0,NA,N,0.0,NA,NA,0.0,7.0,2006.0,WD,Normal,912.0,0.0
478,20.0,RL,79.0,10637.0,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,417.0,GasA,Ex,Y,SBrkr,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2007.0,RFn,3.0,826.0,TA,Y,208.0,NA,NA,0.0,9.0,2009.0,WD,Normal,3423.0,44.0
543,120.0,RH,34.0,4058.0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7.0,5.0,1998.0,1998.0,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,0.0,GasA,Ex,Y,SBrkr,0.0,767.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Typ,0.0,NA,Attchd,1998.0,Fin,1.0,367.0,TA,Y,120.0,NA,NA,0.0,6.0,2007.0,WD,Normal,1490.0,40.0
